FBGN,Symbol,Genotype,Mean_expression,Norm_expression
FBgn0026417,Hus1-like,16CC 2a 1,0.727500523,0.20464437
FBgn0026417,Hus1-like,16CC 2a 2,0.266177594,-0.243562007
FBgn0026417,Hus1-like,16CC 2ab,0.261663117,-0.248715038
FBgn0026417,Hus1-like,16CC 2b,0.2389902,-0.274877001
FBgn0026417,Hus1-like,16CC 3,0.2038884,-0.316340116
FBgn0026417,Hus1-like,St2,0.124451193,-0.414820736
FBgn0037301,Mms19,GSC CB 2CC,0.217599814,0
FBgn0037301,Mms19,4CC,0.432206541,0.234199518
FBgn0037301,Mms19,8CC,0.301475928,0.096108585
FBgn0037301,Mms19,16CC 2a 1,0.352304911,0.151380437
FBgn0037301,Mms19,16CC 2a 2,0.323435517,0.12024786
FBgn0037301,Mms19,16CC 2ab,0.254494034,0.043065566
FBgn0037301,Mms19,16CC 2b,0.201595568,-0.019088646
FBgn0037301,Mms19,16CC 3,0.214179648,-0.004058146
FBgn0037301,Mms19,St2,0.315942652,0.112056575
FBgn0037338,Snm1,GSC CB 2CC,0.369837191,0
FBgn0037338,Snm1,4CC,0.23878225,-0.145081819
FBgn0037338,Snm1,8CC,0.147335039,-0.255717694
FBgn0037338,Snm1,16CC 2a 1,0.229780242,-0.155603901
FBgn0037338,Snm1,16CC 2a 2,0.284990844,-0.092246355
FBgn0037338,Snm1,16CC 2ab,0.215150558,-0.172869359
FBgn0037338,Snm1,16CC 2b,0.186636816,-0.207125986
FBgn0037338,Snm1,16CC 3,0.169880599,-0.227643143
FBgn0037338,Snm1,St2,0.207073304,-0.182491143
FBgn0037384,dgrn,GSC CB 2CC,0.465561284,0
FBgn0037384,dgrn,4CC,0.49611688,0.029769589
FBgn0037384,dgrn,8CC,0.442669492,-0.022712474
FBgn0037384,dgrn,16CC 2a 1,0.599358927,0.126040447
FBgn0037384,dgrn,16CC 2a 2,0.758195245,0.262641992
FBgn0037384,dgrn,16CC 2ab,0.53496631,0.066753694
FBgn0037384,dgrn,16CC 2b,0.297909646,-0.175263343
FBgn0037384,dgrn,16CC 3,0.285229418,-0.189427389
FBgn0037384,dgrn,St2,0.248687949,-0.23104031
FBgn0010173,RpA-70,GSC CB 2CC,1.746806187,0
FBgn0010173,RpA-70,4CC,1.337769569,-0.232622386
FBgn0010173,RpA-70,8CC,0.690657992,-0.700170276
FBgn0010173,RpA-70,16CC 2a 1,0.264483624,-1.119206766
FBgn0010173,RpA-70,16CC 2a 2,0.364911584,-1.008947619
FBgn0010173,RpA-70,16CC 2ab,0.5460933,-0.829127736
FBgn0010173,RpA-70,16CC 2b,0.6463475,-0.738486236
FBgn0010173,RpA-70,16CC 3,1.287613007,-0.263912105
FBgn0010173,RpA-70,St2,0.638965627,-0.744969521
FBgn0014861,Mcm2,GSC CB 2CC,0.644880421,0
FBgn0014861,Mcm2,4CC,0.852951275,0.171842237
FBgn0014861,Mcm2,8CC,1.085872496,0.342668265
FBgn0014861,Mcm2,16CC 2a 1,0.310751957,-0.327588008
FBgn0014861,Mcm2,16CC 2a 2,0.269549012,-0.373666615
FBgn0014861,Mcm2,16CC 2ab,0.214762791,-0.437308084
FBgn0014861,Mcm2,16CC 2b,0.791402012,0.123106424
FBgn0014861,Mcm2,16CC 3,0.7556244,0.094001519
FBgn0014861,Mcm2,St2,0.384394906,-0.248727169
FBgn0017577,Mcm5,GSC CB 2CC,1.489243459,0
FBgn0017577,Mcm5,4CC,2.018384832,0.278069416
FBgn0017577,Mcm5,8CC,2.495042783,0.489602777
FBgn0017577,Mcm5,16CC 2a 1,0.865286694,-0.416309949
FBgn0017577,Mcm5,16CC 2a 2,0.462881259,-0.766894667
FBgn0017577,Mcm5,16CC 2ab,0.578554813,-0.657102982
FBgn0017577,Mcm5,16CC 2b,0.988769263,-0.323831435
FBgn0017577,Mcm5,16CC 3,1.329823049,-0.095486953
FBgn0017577,Mcm5,St2,0.52424837,-0.707609336
FBgn0037874,Tctp,GSC CB 2CC,15.02887927,0
FBgn0037874,Tctp,4CC,16.6587931,0.139713188
FBgn0037874,Tctp,8CC,12.26437701,-0.273116639
FBgn0037874,Tctp,16CC 2a 1,10.42059509,-0.489035729
FBgn0037874,Tctp,16CC 2a 2,9.942126893,-0.550780365
FBgn0037874,Tctp,16CC 2ab,15.76755904,0.064999125
FBgn0037874,Tctp,16CC 2b,16.91979933,0.160880925
FBgn0037874,Tctp,16CC 3,16.40917211,0.119174041
FBgn0037874,Tctp,St2,26.70819873,0.78963937
FBgn0011774,Irbp,GSC CB 2CC,0.229401162,0
FBgn0011774,Irbp,4CC,0.323455965,0.106354439
FBgn0011774,Irbp,8CC,0.348751366,0.133668668
FBgn0011774,Irbp,16CC 2a 1,0.236639962,0.008469778
FBgn0011774,Irbp,16CC 2a 2,0.416529714,0.204405112
FBgn0011774,Irbp,16CC 2ab,0.349808046,0.134798506
FBgn0011774,Irbp,16CC 2b,0.191389664,-0.045310405
FBgn0011774,Irbp,16CC 3,0.152686707,-0.092955302
FBgn0011774,Irbp,St2,0.105053927,-0.153838978
FBgn0037897,CG5270,GSC CB 2CC,0.018842465,0
FBgn0037897,CG5270,4CC,0.037601236,0.026321106
FBgn0037897,CG5270,8CC,0.036347228,0.024576461
FBgn0037897,CG5270,16CC 2a 1,0.034930161,0.022602417
FBgn0037897,CG5270,16CC 2a 2,0.068541988,0.068712603
FBgn0037897,CG5270,16CC 2ab,0.015062909,-0.005361855
FBgn0037897,CG5270,16CC 2b,0.04371491,0.034796697
FBgn0037897,CG5270,16CC 3,0.040812233,0.030778827
FBgn0037897,CG5270,St2,0.0620836,0.059966333
FBgn0002906,Blm,GSC CB 2CC,0.283765288,0
FBgn0002906,Blm,4CC,0.511449117,0.235550954
FBgn0002906,Blm,8CC,0.466144698,0.191646037
FBgn0002906,Blm,16CC 2a 1,0.306074316,0.024855532
FBgn0002906,Blm,16CC 2a 2,0.38856785,0.113216216
FBgn0002906,Blm,16CC 2ab,0.322104668,0.04245494
FBgn0002906,Blm,16CC 2b,0.238850504,-0.051379353
FBgn0002906,Blm,16CC 3,0.211718213,-0.08332722
FBgn0002906,Blm,St2,0.146592276,-0.163028991
FBgn0002905,mus308,GSC CB 2CC,0.07774768,0
FBgn0002905,mus308,4CC,0.169149854,0.1174404
FBgn0002905,mus308,8CC,0.179508275,0.130166083
FBgn0002905,mus308,16CC 2a 1,0.175187704,0.12487175
FBgn0002905,mus308,16CC 2a 2,0.209880674,0.16684531
FBgn0002905,mus308,16CC 2ab,0.116452806,0.050902811
FBgn0002905,mus308,16CC 2b,0.14423733,0.086366861
FBgn0002905,mus308,16CC 3,0.09644284,0.024811147
FBgn0002905,mus308,St2,0.093381398,0.02077728
FBgn0003480,spn-B,GSC CB 2CC,0.01467821,0
FBgn0003480,spn-B,4CC,0.052765428,0.053161747
FBgn0003480,spn-B,8CC,0.094137923,0.108772339
FBgn0003480,spn-B,16CC 2a 1,0.23090197,0.278693598
FBgn0003480,spn-B,16CC 2a 2,0.119414037,0.141721473
FBgn0003480,spn-B,16CC 2ab,0.128422719,0.153285347
FBgn0003480,spn-B,16CC 2b,0.147546705,0.177530602
FBgn0003480,spn-B,16CC 3,0.150638013,0.181411767
FBgn0003480,spn-B,St2,0.059878714,0.06287691
FBgn0045035,tefu,GSC CB 2CC,0.232128699,0
FBgn0045035,tefu,4CC,0.296803723,0.07380718
FBgn0045035,tefu,8CC,0.227366925,-0.005586346
FBgn0045035,tefu,16CC 2a 1,0.156980059,-0.090788958
FBgn0045035,tefu,16CC 2a 2,0.23590889,0.004419436
FBgn0045035,tefu,16CC 2ab,0.13226648,-0.121939419
FBgn0045035,tefu,16CC 2b,0.116523466,-0.142139384
FBgn0045035,tefu,16CC 3,0.0897027,-0.177218374
FBgn0045035,tefu,St2,0.066339044,-0.20848674
FBgn0026737,CG6171,GSC CB 2CC,0.946115968,0
FBgn0026737,CG6171,4CC,1.074249458,0.091991727
FBgn0026737,CG6171,8CC,0.853651968,-0.070227286
FBgn0026737,CG6171,16CC 2a 1,0.922119632,-0.01789955
FBgn0026737,CG6171,16CC 2a 2,0.82575563,-0.092104003
FBgn0026737,CG6171,16CC 2ab,0.806711374,-0.107231632
FBgn0026737,CG6171,16CC 2b,0.602772852,-0.280027704
FBgn0026737,CG6171,16CC 3,0.49147235,-0.383860451
FBgn0026737,CG6171,St2,0.283092772,-0.600972196
FBgn0038576,Arp5,GSC CB 2CC,0.459975561,0
FBgn0038576,Arp5,4CC,0.490139463,0.02950314
FBgn0038576,Arp5,8CC,0.291326892,-0.177089963
FBgn0038576,Arp5,16CC 2a 1,0.321307766,-0.143977674
FBgn0038576,Arp5,16CC 2a 2,0.347478215,-0.115682271
FBgn0038576,Arp5,16CC 2ab,0.365550634,-0.09646141
FBgn0038576,Arp5,16CC 2b,0.28516074,-0.183995405
FBgn0038576,Arp5,16CC 3,0.295601082,-0.172322641
FBgn0038576,Arp5,St2,0.299049661,-0.168487635
FBgn0261113,Xrp1,GSC CB 2CC,0.136264828,0
FBgn0261113,Xrp1,4CC,0.150150478,0.017523505
FBgn0261113,Xrp1,8CC,0.182770305,0.057870807
FBgn0261113,Xrp1,16CC 2a 1,0.156941254,0.026016489
FBgn0261113,Xrp1,16CC 2a 2,0.599434917,0.493263167
FBgn0261113,Xrp1,16CC 2ab,0.183044436,0.058205141
FBgn0261113,Xrp1,16CC 2b,0.145829101,0.012092762
FBgn0261113,Xrp1,16CC 3,0.021161309,-0.15408834
FBgn0261113,Xrp1,St2,0.033309622,-0.137026512
FBgn0038704,CG5316,GSC CB 2CC,0.305929357,0
FBgn0038704,CG5316,4CC,0.375246666,0.074613548
FBgn0038704,CG5316,8CC,0.407729119,0.108292894
FBgn0038704,CG5316,16CC 2a 1,0.391212595,0.091266041
FBgn0038704,CG5316,16CC 2a 2,0.390371957,0.090394032
FBgn0038704,CG5316,16CC 2ab,0.269029095,-0.041351712
FBgn0038704,CG5316,16CC 2b,0.21919181,-0.09915174
FBgn0038704,CG5316,16CC 3,0.262900212,-0.048336208
FBgn0038704,CG5316,St2,0.16002278,-0.170923721
FBgn0038767,trem,GSC CB 2CC,0.334511887,0
FBgn0038767,trem,4CC,0.429812636,0.099513951
FBgn0038767,trem,8CC,0.453439562,0.123158925
FBgn0038767,trem,16CC 2a 1,0.381794742,0.050231171
FBgn0038767,trem,16CC 2a 2,0.432099369,0.101819444
FBgn0038767,trem,16CC 2ab,0.414618806,0.08410119
FBgn0038767,trem,16CC 2b,0.242964674,-0.102526862
FBgn0038767,trem,16CC 3,0.089441622,-0.292723265
FBgn0038767,trem,St2,0.117282498,-0.256318148
FBgn0038889,Fancm,GSC CB 2CC,0.023177499,0
FBgn0038889,Fancm,4CC,0.116838829,0.126364563
FBgn0038889,Fancm,8CC,0.086957345,0.087238883
FBgn0038889,Fancm,16CC 2a 1,0.101616602,0.106565765
FBgn0038889,Fancm,16CC 2a 2,0.096613282,0.09999841
FBgn0038889,Fancm,16CC 2ab,0.084920713,0.084533171
FBgn0038889,Fancm,16CC 2b,0.052293803,0.040481122
FBgn0038889,Fancm,16CC 3,0.050295119,0.03773832
FBgn0038889,Fancm,St2,0.031630045,0.011869253
FBgn0039065,Rad60,GSC CB 2CC,0.434691078,0
FBgn0039065,Rad60,4CC,0.636326968,0.189720929
FBgn0039065,Rad60,8CC,0.483335741,0.048105053
FBgn0039065,Rad60,16CC 2a 1,0.379804892,-0.056275844
FBgn0039065,Rad60,16CC 2a 2,0.460338672,0.025562863
FBgn0039065,Rad60,16CC 2ab,0.592344596,0.150412455
FBgn0039065,Rad60,16CC 2b,0.453280271,0.018572834
FBgn0039065,Rad60,16CC 3,0.32520589,-0.114523604
FBgn0039065,Rad60,St2,0.188953959,-0.271047276
FBgn0266282,jnj,GSC CB 2CC,0.481608892,0
FBgn0266282,jnj,4CC,0.636174981,0.143162384
FBgn0266282,jnj,8CC,0.597942263,0.10905062
FBgn0266282,jnj,16CC 2a 1,0.410625565,-0.070829571
FBgn0266282,jnj,16CC 2a 2,0.442048112,-0.039045363
FBgn0266282,jnj,16CC 2ab,0.354530394,-0.129371896
FBgn0266282,jnj,16CC 2b,0.240217717,-0.256571258
FBgn0266282,jnj,16CC 3,0.204781365,-0.298393302
FBgn0266282,jnj,St2,0.115047432,-0.410059581
FBgn0039403,Sld5,GSC CB 2CC,0.633014266,0
FBgn0039403,Sld5,4CC,0.624726093,-0.007340875
FBgn0039403,Sld5,8CC,0.84023998,0.172356522
FBgn0039403,Sld5,16CC 2a 1,0.885941354,0.20774742
FBgn0039403,Sld5,16CC 2a 2,0.743136747,0.094148358
FBgn0039403,Sld5,16CC 2ab,0.628862718,-0.003672376
FBgn0039403,Sld5,16CC 2b,0.703482657,0.060949866
FBgn0039403,Sld5,16CC 3,0.813293134,0.151074773
FBgn0039403,Sld5,St2,0.645834208,0.01128162
FBgn0003482,spn-D,GSC CB 2CC,0.070239525,0
FBgn0003482,spn-D,4CC,0.045643657,-0.033542433
FBgn0003482,spn-D,8CC,0.04369362,-0.036235449
FBgn0003482,spn-D,16CC 2a 1,0.107641256,0.04955698
FBgn0003482,spn-D,16CC 2a 2,0.035852093,-0.047115696
FBgn0003482,spn-D,16CC 2ab,0.082166239,0.015988424
FBgn0003482,spn-D,16CC 2b,0.074793394,0.006125644
FBgn0003482,spn-D,16CC 3,0.062707342,-0.010189366
FBgn0003482,spn-D,St2,0.045273279,-0.034053541
FBgn0003479,spn-A,GSC CB 2CC,0.523685286,0
FBgn0003479,spn-A,4CC,0.659837093,0.123476705
FBgn0003479,spn-A,8CC,0.684044056,0.144364933
FBgn0003479,spn-A,16CC 2a 1,0.72270923,0.177114267
FBgn0003479,spn-A,16CC 2a 2,0.735347692,0.187659801
FBgn0003479,spn-A,16CC 2ab,0.715786376,0.171304993
FBgn0003479,spn-A,16CC 2b,0.473915263,-0.047911363
FBgn0003479,spn-A,16CC 3,0.386007645,-0.136629733
FBgn0003479,spn-A,St2,0.38425804,-0.138452046
FBgn0039858,CycG,GSC CB 2CC,2.910145905,0
FBgn0039858,CycG,4CC,4.463464632,0.482593678
FBgn0039858,CycG,8CC,5.173893805,0.658958226
FBgn0039858,CycG,16CC 2a 1,6.242392184,0.889243861
FBgn0039858,CycG,16CC 2a 2,7.019566011,1.036301724
FBgn0039858,CycG,16CC 2ab,5.360631703,0.701947611
FBgn0039858,CycG,16CC 2b,4.735612784,0.552725188
FBgn0039858,CycG,16CC 3,4.095683668,0.382053278
FBgn0039858,CycG,St2,4.386162219,0.462035239
FBgn0040347,mus81,GSC CB 2CC,0.07908037,0
FBgn0040347,mus81,4CC,0.073911864,-0.006926725
FBgn0040347,mus81,8CC,0.067846699,-0.015097774
FBgn0040347,mus81,16CC 2a 1,0.141338069,0.080923867
FBgn0040347,mus81,16CC 2a 2,0.154054023,0.096908439
FBgn0040347,mus81,16CC 2ab,0.124684107,0.059717524
FBgn0040347,mus81,16CC 2b,0.192158483,0.143773716
FBgn0040347,mus81,16CC 3,0.170552144,0.117386882
FBgn0040347,mus81,St2,0.194069088,0.146083991
FBgn0026143,CDC45L,GSC CB 2CC,0.333548086,0
FBgn0026143,CDC45L,4CC,0.727332831,0.373276248
FBgn0026143,CDC45L,8CC,0.683113513,0.335862631
FBgn0026143,CDC45L,16CC 2a 1,0.21836774,-0.1303202
FBgn0026143,CDC45L,16CC 2a 2,0.190976393,-0.163125031
FBgn0026143,CDC45L,16CC 2ab,0.218114559,-0.130620028
FBgn0026143,CDC45L,16CC 2b,0.37775812,0.047052782
FBgn0026143,CDC45L,16CC 3,0.566428699,0.232209254
FBgn0026143,CDC45L,St2,0.532650539,0.200758936
FBgn0023513,CG14803,GSC CB 2CC,0.178402363,0
FBgn0023513,CG14803,4CC,0.322017785,0.165909357
FBgn0023513,CG14803,8CC,0.235723872,0.068524174
FBgn0023513,CG14803,16CC 2a 1,0.279034354,0.118222786
FBgn0023513,CG14803,16CC 2a 2,0.207507431,0.035199839
FBgn0023513,CG14803,16CC 2ab,0.129784698,-0.060784363
FBgn0023513,CG14803,16CC 2b,0.16667595,-0.014428327
FBgn0023513,CG14803,16CC 3,0.149020307,-0.036427933
FBgn0023513,CG14803,St2,0.104312854,-0.093683281
FBgn0002707,mei-9,GSC CB 2CC,0.283875656,0
FBgn0002707,mei-9,4CC,0.164996036,-0.140180438
FBgn0002707,mei-9,8CC,0.205928814,-0.090360736
FBgn0002707,mei-9,16CC 2a 1,0.179041901,-0.122890494
FBgn0002707,mei-9,16CC 2a 2,0.154003776,-0.153857539
FBgn0002707,mei-9,16CC 2ab,0.173942791,-0.129143379
FBgn0002707,mei-9,16CC 2b,0.134822185,-0.178039223
FBgn0002707,mei-9,16CC 3,0.145861557,-0.164072735
FBgn0002707,mei-9,St2,0.108643493,-0.211709971
FBgn0029798,CG4078,GSC CB 2CC,0.085045927,0
FBgn0029798,CG4078,4CC,0.051406617,-0.04543539
FBgn0029798,CG4078,8CC,0.067400894,-0.023653985
FBgn0029798,CG4078,16CC 2a 1,0.041059697,-0.059703311
FBgn0029798,CG4078,16CC 2a 2,0.11467574,0.038867981
FBgn0029798,CG4078,16CC 2ab,0.037616297,-0.064483066
FBgn0029798,CG4078,16CC 2b,0.052994573,-0.043258109
FBgn0029798,CG4078,16CC 3,0.076074231,-0.011978508
FBgn0029798,CG4078,St2,0.043435296,-0.056414969
FBgn0029825,CG12728,GSC CB 2CC,0.188096022,0
FBgn0029825,CG12728,4CC,0.242281022,0.06434013
FBgn0029825,CG12728,8CC,0.253636683,0.077467862
FBgn0029825,CG12728,16CC 2a 1,0.208765917,0.024883448
FBgn0029825,CG12728,16CC 2a 2,0.231509958,0.051776854
FBgn0029825,CG12728,16CC 2ab,0.224164411,0.043145893
FBgn0029825,CG12728,16CC 2b,0.189145709,0.001274063
FBgn0029825,CG12728,16CC 3,0.172458115,-0.019115055
FBgn0029825,CG12728,St2,0.179146295,-0.010908717
FBgn0052756,CG32756,GSC CB 2CC,0.173028642,0
FBgn0052756,CG32756,4CC,0.245832449,0.086871815
FBgn0052756,CG32756,8CC,0.344203216,0.196513021
FBgn0052756,CG32756,16CC 2a 1,0.397097214,0.252194171
FBgn0052756,CG32756,16CC 2a 2,0.24008795,0.080204204
FBgn0052756,CG32756,16CC 2ab,0.099085942,-0.093934039
FBgn0052756,CG32756,16CC 2b,0.114141091,-0.074306298
FBgn0052756,CG32756,16CC 3,0.105095792,-0.086066809
FBgn0052756,CG32756,St2,0.079798502,-0.119476119
FBgn0028360,Cdc7,GSC CB 2CC,0.193024425,0
FBgn0028360,Cdc7,4CC,0.233414162,0.048033736
FBgn0028360,Cdc7,8CC,0.129365443,-0.079111188
FBgn0028360,Cdc7,16CC 2a 1,0.080302209,-0.143188625
FBgn0028360,Cdc7,16CC 2a 2,0.129866921,-0.078470722
FBgn0028360,Cdc7,16CC 2ab,0.084230527,-0.137952048
FBgn0028360,Cdc7,16CC 2b,0.300016184,0.123906003
FBgn0028360,Cdc7,16CC 3,0.393763855,0.224362566
FBgn0028360,Cdc7,St2,0.318963146,0.144780673
FBgn0025815,Mcm6,GSC CB 2CC,1.405935294,0
FBgn0025815,Mcm6,4CC,1.19345228,-0.133394523
FBgn0025815,Mcm6,8CC,1.366703496,-0.023718868
FBgn0025815,Mcm6,16CC 2a 1,0.483622621,-0.697473673
FBgn0025815,Mcm6,16CC 2a 2,0.3171164,-0.869214994
FBgn0025815,Mcm6,16CC 2ab,0.347855752,-0.835931736
FBgn0025815,Mcm6,16CC 2b,0.89521277,-0.344238018
FBgn0025815,Mcm6,16CC 3,1.206310454,-0.124962034
FBgn0025815,Mcm6,St2,0.536003703,-0.647416149
FBgn0029977,hdm,GSC CB 2CC,0.294055367,0
FBgn0029977,hdm,4CC,0.801860073,0.477587635
FBgn0029977,hdm,8CC,0.599037786,0.305304686
FBgn0029977,hdm,16CC 2a 1,0.703368745,0.396491438
FBgn0029977,hdm,16CC 2a 2,0.377413151,0.090062012
FBgn0029977,hdm,16CC 2ab,0.213002234,-0.093317137
FBgn0029977,hdm,16CC 2b,0.047358506,-0.305143991
FBgn0029977,hdm,16CC 3,0.007081819,-0.361718447
FBgn0029977,hdm,St2,0.01090843,-0.356247023
FBgn0030054,Caf1-180,GSC CB 2CC,0.771244063,0
FBgn0030054,Caf1-180,4CC,1.496662758,0.495237942
FBgn0030054,Caf1-180,8CC,1.913649703,0.718064421
FBgn0030054,Caf1-180,16CC 2a 1,0.819350483,0.038660476
FBgn0030054,Caf1-180,16CC 2a 2,0.677689723,-0.078287093
FBgn0030054,Caf1-180,16CC 2ab,0.7568725,-0.011753521
FBgn0030054,Caf1-180,16CC 2b,0.957390755,0.144168774
FBgn0030054,Caf1-180,16CC 3,1.153605545,0.281991013
FBgn0030054,Caf1-180,St2,0.801255418,0.024239753
FBgn0266421,RPA3,GSC CB 2CC,4.558080122,0
FBgn0266421,RPA3,4CC,2.459709494,-0.683935729
FBgn0266421,RPA3,8CC,5.086629491,0.131056916
FBgn0266421,RPA3,16CC 2a 1,6.240624632,0.381527529
FBgn0266421,RPA3,16CC 2a 2,4.319659707,-0.063252671
FBgn0266421,RPA3,16CC 2ab,4.398841487,-0.041936773
FBgn0266421,RPA3,16CC 2b,3.435519916,-0.32548341
FBgn0266421,RPA3,16CC 3,4.218953953,-0.090825959
FBgn0266421,RPA3,St2,2.263889664,-0.767994344
FBgn0030506,Lig4,GSC CB 2CC,0.068960306,0
FBgn0030506,Lig4,4CC,0.094994522,0.034715369
FBgn0030506,Lig4,8CC,0.200397077,0.167303429
FBgn0030506,Lig4,16CC 2a 1,0.280896264,0.260945358
FBgn0030506,Lig4,16CC 2a 2,0.237222998,0.210897274
FBgn0030506,Lig4,16CC 2ab,0.114167312,0.059757613
FBgn0030506,Lig4,16CC 2b,0.133213288,0.084211141
FBgn0030506,Lig4,16CC 3,0.061119898,-0.010620605
FBgn0030506,Lig4,St2,0.074386662,0.007305018
FBgn0259196,CG42300,GSC CB 2CC,0.18625087,0
FBgn0259196,CG42300,4CC,0.031356303,-0.201866318
FBgn0259196,CG42300,8CC,0.049000677,-0.177393536
FBgn0259196,CG42300,16CC 2a 1,0.027390955,-0.207423867
FBgn0259196,CG42300,16CC 2a 2,0.023284768,-0.213201459
FBgn0259196,CG42300,16CC 2ab,0,-0.246409145
FBgn0259196,CG42300,16CC 2b,0.002859839,-0.242289158
FBgn0259196,CG42300,16CC 3,0.005063845,-0.239121996
FBgn0259196,CG42300,St2,0,-0.246409145
FBgn0259195,CG42299,GSC CB 2CC,0.191268371,0
FBgn0259195,CG42299,4CC,0.127680039,-0.079140678
FBgn0259195,CG42299,8CC,0.162423878,-0.035362219
FBgn0259195,CG42299,16CC 2a 1,0.181307357,-0.012114083
FBgn0259195,CG42299,16CC 2a 2,0.021934744,-0.221195387
FBgn0259195,CG42299,16CC 2ab,0.030075407,-0.209748508
FBgn0259195,CG42299,16CC 2b,0.002859839,-0.248378475
FBgn0259195,CG42299,16CC 3,0.010477797,-0.23746084
FBgn0259195,CG42299,St2,0,-0.252498462
FBgn0030657,cerv,GSC CB 2CC,0.175664114,0
FBgn0030657,cerv,4CC,0.194701051,0.023173717
FBgn0030657,cerv,8CC,0.253662958,0.092673596
FBgn0030657,cerv,16CC 2a 1,0.385146517,0.236562646
FBgn0030657,cerv,16CC 2a 2,0.292970894,0.137213856
FBgn0030657,cerv,16CC 2ab,0.281148684,0.123961975
FBgn0030657,cerv,16CC 2b,0.21833398,0.051433728
FBgn0030657,cerv,16CC 3,0.286465851,0.129937219
FBgn0030657,cerv,St2,0.315870455,0.162541524
FBgn0004367,mei-41,GSC CB 2CC,0.08178591,0
FBgn0004367,mei-41,4CC,0.179752885,0.125069687
FBgn0004367,mei-41,8CC,0.213894374,0.16622788
FBgn0004367,mei-41,16CC 2a 1,0.225310571,0.179732453
FBgn0004367,mei-41,16CC 2a 2,0.245974556,0.203859595
FBgn0004367,mei-41,16CC 2ab,0.163786953,0.105411966
FBgn0004367,mei-41,16CC 2b,0.084413885,0.003500478
FBgn0004367,mei-41,16CC 3,0.072843078,-0.01197594
FBgn0004367,mei-41,St2,0.066603411,-0.020391165
FBgn0002709,mei-218,GSC CB 2CC,0.060601046,0
FBgn0002709,mei-218,4CC,0.059023558,-0.002147393
FBgn0002709,mei-218,8CC,0.102684286,0.056137711
FBgn0002709,mei-218,16CC 2a 1,0.304139622,0.298216258
FBgn0002709,mei-218,16CC 2a 2,0.444671401,0.445859305
FBgn0002709,mei-218,16CC 2ab,0.134303028,0.096924031
FBgn0002709,mei-218,16CC 2b,0.164372113,0.134670116
FBgn0002709,mei-218,16CC 3,0.096246088,0.047689618
FBgn0002709,mei-218,St2,0.029455698,-0.04300033
FBgn0267967,corolla,GSC CB 2CC,1.007713995,0
FBgn0267967,corolla,4CC,1.92924847,0.544976805
FBgn0267967,corolla,8CC,2.220901139,0.681910612
FBgn0267967,corolla,16CC 2a 1,1.558897967,0.349968855
FBgn0267967,corolla,16CC 2a 2,1.662195733,0.407062879
FBgn0267967,corolla,16CC 2ab,1.038845286,0.022198536
FBgn0267967,corolla,16CC 2b,0.74340622,-0.203645006
FBgn0267967,corolla,16CC 3,0.414980441,-0.504771657
FBgn0267967,corolla,St2,0.10191852,-0.865536218
FBgn0030877,Arp8,GSC CB 2CC,0.273472318,0
FBgn0030877,Arp8,4CC,0.333139923,0.06606061
FBgn0030877,Arp8,8CC,0.276659375,0.003606052
FBgn0030877,Arp8,16CC 2a 1,0.324660766,0.056855345
FBgn0030877,Arp8,16CC 2a 2,0.320728758,0.052566607
FBgn0030877,Arp8,16CC 2ab,0.615216028,0.342959532
FBgn0030877,Arp8,16CC 2b,0.511919603,0.247613826
FBgn0030877,Arp8,16CC 3,0.597929573,0.327436224
FBgn0030877,Arp8,St2,0.240586747,-0.037744982
FBgn0030931,Xrcc2,GSC CB 2CC,0.072906793,0
FBgn0030931,Xrcc2,4CC,0.071415434,-0.002006765
FBgn0030931,Xrcc2,8CC,0.076132956,0.004331584
FBgn0030931,Xrcc2,16CC 2a 1,0.114750301,0.055195839
FBgn0030931,Xrcc2,16CC 2a 2,0.086421632,0.018059362
FBgn0030931,Xrcc2,16CC 2ab,0.167996364,0.122511034
FBgn0030931,Xrcc2,16CC 2b,0.064418111,-0.011459787
FBgn0030931,Xrcc2,16CC 3,0.059254942,-0.01847489
FBgn0030931,Xrcc2,St2,0.02136089,-0.071032028
